radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,214,1,16070,8119348,0,-3.757324,40.265775,1000,14,1,1458914095,1491676516,0
UMTS,214,1,16070,8578602,0,-3.768311,40.25528,1000,2,1,1458914097,1484932070,0
UMTS,214,1,16070,8072502,0,-3.754807,40.266495,1000,3,1,1458914091,1478879482,0
UMTS,214,1,16070,8086081,0,-3.7593841552734,40.264205932617,1000,1,1,1458914093,1452784300,0
UMTS,214,1,16070,8119258,0,-3.7621307373047,40.258712768555,1000,14,1,1458914095,1477193681,0
UMTS,214,1,16070,8119252,0,-3.7607574462891,40.266952514648,1000,1,1,1458914095,1450900109,0
UMTS,214,1,16070,8523483,0,-3.74865,40.265584,5250,3,1,1458914097,1494618250,0
UMTS,214,1,16070,8074721,0,-3.7566375732422,40.266952514648,1000,7,1,1458914091,1478694205,0
UMTS,214,1,16070,8083818,0,-3.7593841552734,40.262832641602,1000,1,1,1458914092,1446726944,0
UMTS,214,1,16070,8099745,0,-3.752724,40.275192,1000,20,1,1458914094,1491218884,0
UMTS,214,1,16070,8094293,0,-3.7676239013672,40.271072387695,1000,1,1,1458914094,1452834706,0
UMTS,214,1,16070,8119301,0,-3.743591,40.262146,1000,2,1,1458914095,1464937593,0
UMTS,214,1,16070,8104726,0,-3.751144,40.266037,1000,3,1,1458914094,1474788524,0
UMTS,214,1,16070,8124061,0,-3.762817,40.269699,1000,2,1,1458914096,1464773907,0
UMTS,214,1,16070,8075625,0,-3.761257,40.275941,1000,11,1,1458914091,1490017551,0
UMTS,214,1,16070,8079659,0,-3.7415313720703,40.265579223633,1000,2,1,1458914092,1461346136,0
UMTS,214,1,16070,8095393,0,-3.76115,40.2748,1000,7,1,1458914094,1474285578,0
UMTS,214,1,16070,8119304,0,-3.7593841552734,40.262832641602,1000,11,1,1458914095,1472730849,0
UMTS,214,1,16206,8088117,0,-3.7593841552734,40.262832641602,1000,1,1,1458914101,1452509755,0
UMTS,214,1,16206,8074719,0,-3.7525177001953,40.273818969727,1000,1,1,1458914101,1452509755,0
UMTS,214,1,16206,8072502,0,-3.7621307373047,40.258712768555,1000,1,1,1458914101,1452509755,0
UMTS,214,1,16206,8074721,0,-3.7566375732422,40.266952514648,1000,1,1,1458914101,1452509755,0
GSM,214,7,16070,11556,0,-3.7635040283203,40.258712768555,1000,1,1,1458926973,1453889951,0
GSM,214,7,16070,11719,0,-3.7566375732422,40.266952514648,1000,1,1,1458926973,1453889951,0
GSM,214,7,16070,11558,0,-3.7648773193359,40.258712768555,1000,1,1,1458926973,1453889951,0
GSM,214,7,16070,11717,0,-3.7525177001953,40.273818969727,1000,1,1,1458926973,1453889951,0
GSM,214,7,16070,20441,0,-3.7511444091797,40.275192260742,1000,1,1,1458926973,1453889951,0
GSM,214,7,16070,18720,0,-3.7538909912109,40.271072387695,1000,1,1,1458926973,1453889951,0
GSM,214,7,16070,28574,0,-3.7621307373047,40.258712768555,1000,1,1,1458926973,1453889951,0
GSM,214,7,16070,11557,0,-3.7648773193359,40.258712768555,1000,1,1,1458926973,1453889951,0
GSM,214,7,16070,21417,0,-3.7566375732422,40.268325805664,1000,1,1,1458926973,1453889951,0
GSM,214,7,16070,21424,0,-3.7552642822266,40.268325805664,1000,1,1,1458926973,1453889951,0
GSM,214,7,16070,21418,0,-3.7593841552734,40.262832641602,1000,1,1,1458926973,1453889951,0
GSM,214,7,19668,12662,0,-3.7552642822266,40.268325805664,1000,1,1,1458926980,1453889951,0
GSM,214,7,19668,21240,0,-3.7648773193359,40.258712768555,1000,1,1,1458926981,1453889951,0
GSM,214,7,19668,43107,0,-3.7635040283203,40.258712768555,1000,1,1,1458926981,1453889951,0
UMTS,214,7,2860,73965660,0,-3.7497711181641,40.276565551758,1000,1,1,1458943713,1408433959,0
UMTS,214,7,2860,73941534,0,-3.7456512451172,40.268325805664,1000,1,1,1458943713,1458231022,0
UMTS,214,7,2860,73961750,0,-3.7525177001953,40.272445678711,1000,1,1,1458943713,1421931869,0
UMTS,214,7,2860,139463427,0,-3.751144,40.259399,1000,8,1,1458943716,1467651930,0
UMTS,214,7,2860,139472745,0,-3.7744903564453,40.255966186523,1000,4,1,1458943716,1467523058,0
UMTS,214,7,2860,139474851,0,-3.7538909912109,40.262832641602,1000,2,1,1458943716,1462495753,0
UMTS,214,7,2860,139493407,0,-3.748398,40.265579,1227,12,1,1458943718,1466377575,0
UMTS,214,7,2860,139485829,0,-3.7497711181641,40.265579223633,1000,1,1,1458943718,1455054262,0
UMTS,214,7,2860,139521770,0,-3.7415313720703,40.262832641602,1000,1,1,1458943719,1458231022,0
UMTS,214,7,2860,87062867,0,-3.744278,40.253906,1000,2,1,1458943715,1459531739,0
UMTS,214,7,2860,139474831,0,-3.77037,40.259628,1000,3,1,1458943716,1465862111,0
UMTS,214,7,2860,139484249,0,-3.7456512451172,40.262832641602,1000,1,1,1458943717,1454886096,0
UMTS,214,7,2860,139478869,0,-3.7580108642578,40.26969909668,1000,1,1,1458943717,1458231022,0
UMTS,214,7,2860,139474849,0,-3.7483978271484,40.265579223633,1000,1,1,1458943716,1458231022,0
UMTS,214,7,2860,139474850,0,-3.7497711181641,40.26008605957,1000,2,1,1458943716,1462495753,0
UMTS,214,7,2860,139484251,0,-3.7470245361328,40.26008605957,1000,2,1,1458943717,1459531739,0
UMTS,214,7,2860,139493400,0,-3.7442779541016,40.268325805664,1000,2,1,1458943718,1465168446,0
UMTS,214,7,2860,139501710,0,-3.755722,40.268326,1000,3,1,1458943719,1462495712,0
UMTS,214,7,2860,237779530,0,-3.739132,40.269701,3963,4,1,1458943724,1489597515,0
UMTS,214,7,2860,139474829,0,-3.7593841552734,40.26969909668,1000,1,1,1458943716,1456754295,0
UMTS,214,7,2860,139494815,0,-3.751144,40.255332,1000,13,1,1458943718,1466620971,0
UMTS,214,7,2860,139485831,0,-3.7525177001953,40.264205932617,1000,3,1,1458943718,1462495712,0
UMTS,214,7,2860,139501721,0,-3.7689971923828,40.261459350586,1000,1,1,1458943719,1455727214,0
UMTS,214,7,2860,139501939,0,-3.747025,40.25528,1000,10,1,1458943719,1466289303,0
UMTS,214,7,2860,139522031,0,-3.7483978271484,40.26969909668,1000,1,1,1458943719,1458231022,0
UMTS,214,7,2860,237801750,0,-3.7497711181641,40.271072387695,1000,2,1,1458943724,1469894754,0
UMTS,214,7,2860,237800320,0,-3.7470245361328,40.268325805664,1000,1,1,1458943724,1440143014,0
UMTS,214,7,2860,139493176,0,-3.7552642822266,40.262832641602,1000,3,1,1458943718,1466377575,0
UMTS,214,7,2860,139493177,0,-3.767623,40.258714,4365,13,1,1398512536,1467523058,0
UMTS,214,7,2860,139486771,0,-3.752975,40.266037,1000,3,1,1458943718,1460797506,0
UMTS,214,7,2860,139501720,0,-3.764877,40.258369,1000,4,1,1458943719,1465862111,0
UMTS,214,7,2860,237805660,0,-3.7525177001953,40.272445678711,1000,1,1,1458943724,1450229566,0
UMTS,214,7,2860,237801756,0,-3.749771,40.276566,1000,6,1,1458943724,1466377575,0
UMTS,214,7,2861,139463421,0,-3.7497711181641,40.257339477539,1000,1,1,1458943730,1453815042,0
LTE,214,7,28600,71880213,0,-3.7497711181641,40.258712768555,1000,1,1,1459551928,1459531739,0
LTE,214,7,28600,71941643,0,-3.742804,40.255564,1000,41,1,1459551928,1492431745,0
LTE,214,7,28600,71933470,0,-3.753891,40.271072,1308,38,1,1459551928,1468610129,0
UMTS,214,1,19668,8064507,0,-3.740845,40.275192,1000,2,1,1459714167,1460211762,0
GSM,214,7,2838,5462,0,-3.738783,40.271291,3443,19,1,1461292136,1492355454,0
UMTS,214,7,2860,139501731,0,-3.761047,40.260592,1314,19,1,1387378078,1465862111,0
UMTS,214,1,16070,8089381,0,-3.753035,40.274516,1919,69,1,1395506358,1491218884,0
UMTS,214,1,19668,8119304,0,-3.7593841552734,40.264205932617,1000,2,1,1461041537,1478879441,0
UMTS,214,1,16070,8081993,0,-3.757324,40.273819,1000,4,1,1461296090,1466218848,0
LTE,214,1,273,73194760,0,-3.737746,40.275302,4116,16,1,1461541302,1505324120,0
LTE,214,7,28600,73941535,0,-3.761391,40.267903,1503,13,1,1462518343,1469075296,0
UMTS,214,7,2860,244352601,0,-3.7525177001953,40.255966186523,1000,1,1,1462518882,1462495753,0
UMTS,214,7,2863,139501719,0,-3.7538909912109,40.271072387695,1000,1,1,1462518882,1462495753,0
UMTS,214,1,16070,8119329,0,-3.738784,40.263107,1476,5,1,1395506358,1478057572,0
UMTS,214,1,16070,8081479,0,-3.762588,40.276108,1000,6,1,1464996675,1479548131,0
UMTS,214,3,1156,7503514,0,-3.7635040283203,40.257339477539,1000,1,1,1465000017,1464975767,0
LTE,214,7,28630,71933470,0,-3.7525177001953,40.255966186523,1000,1,1,1466186752,1466163261,0
UMTS,214,1,12741,7953544,0,-3.7593841552734,40.262832641602,1000,1,1,1466201295,1466180678,0
UMTS,214,1,19668,8074721,0,-3.7552642822266,40.268325805664,1000,1,1,1466201297,1466180676,0
UMTS,214,1,16070,8095392,0,-3.7648773193359,40.26969909668,1000,1,1,1466468821,1466444702,0
UMTS,214,1,16070,8061114,0,-3.7676239013672,40.264205932617,1000,1,1,1466468821,1466444702,0
GSM,214,7,2837,5283,0,-3.766556,40.26474,2267,18,1,1466712538,1492355454,0
UMTS,214,4,21605,11228361,0,-3.767624,40.266037,1000,3,1,1467227239,1475397466,0
UMTS,214,4,21605,11228389,0,-3.773645,40.260086,1000,13,1,1467227239,1482553975,0
UMTS,214,4,21605,11229670,0,-3.7607574462891,40.26008605957,1000,2,1,1467227239,1475397466,0
UMTS,214,4,21605,11228259,0,-3.7648773193359,40.264205932617,1000,1,1,1467227239,1467204907,0
UMTS,214,4,21605,11228387,0,-3.758429,40.266057,1027,23,1,1467454185,1482553975,0
GSM,214,3,1156,2586,0,-3.756638,40.275803,1461,9,1,1467544675,1490756834,0
UMTS,214,7,2860,244351000,0,-3.75289,40.257716,1633,2,1,1468459655,1505802001,0
UMTS,214,7,2860,244359310,0,-3.7552642822266,40.268325805664,1000,3,1,1468469150,1487820329,0
UMTS,214,7,2860,244359331,0,-3.762131,40.258962,1000,11,1,1468469150,1491199203,0
UMTS,214,7,2860,244359329,0,-3.758011,40.265427,1000,9,1,1468469150,1488121866,0
UMTS,214,7,2860,244359330,0,-3.7565,40.268051,1000,10,1,1468469150,1489035697,0
UMTS,214,7,2860,244379629,0,-3.74054,40.276489,1000,18,1,1468699680,1489566825,0
UMTS,214,7,2860,244351007,0,-3.748703,40.268631,1000,9,1,1468886819,1489154922,0
UMTS,214,7,2860,244331137,0,-3.759272,40.254157,1185,6,1,1468886819,1505801874,0
UMTS,214,7,2860,244332449,0,-3.750687,40.269241,1000,3,1,1469098776,1489154922,0
LTE,214,7,28601,71798558,0,-3.763962,40.258876,1027,84,1,1469141682,1492431748,0
LTE,214,7,28601,71933470,0,-3.752912,40.272187,2303,101,1,1469207174,1492431748,0
LTE,214,7,28601,71798538,0,-3.755835,40.271659,1000,78,1,1469484342,1505651060,0
LTE,214,7,28601,71798548,0,-3.755164,40.264038,1286,41,1,1469484342,1492431748,0
UMTS,214,7,2860,244351001,0,-3.751419,40.271622,1000,5,1,1469918531,1489154922,0
UMTS,214,7,2860,244350999,0,-3.748626,40.270596,3007,19,1,1469918531,1505802020,0
LTE,214,7,28601,71921951,0,-3.761959,40.274448,1794,24,1,1470252866,1492431745,0
UMTS,214,4,21605,11227598,0,-3.749652,40.276625,1000,23,1,1470605844,1483627080,0
LTE,214,7,28601,73941535,0,-3.753913,40.265695,8076,41,1,1470909928,1493789788,0
LTE,214,7,28601,71933471,0,-3.748142,40.257059,4940,80,1,1470909928,1505813548,0
LTE,214,7,28600,71884318,0,-3.759109,40.263492,3994,25,1,1471036022,1483212295,0
UMTS,214,7,2860,244352415,0,-3.751831,40.255394,1000,12,1,1471416023,1492431751,0
LTE,214,7,28601,73941524,0,-3.7387847900391,40.264205932617,1000,17,1,1471422746,1492431748,0
LTE,214,7,28601,73941534,0,-3.744089,40.266858,1000,29,1,1471422746,1492431748,0
LTE,214,1,273,73473288,0,-3.749413,40.266941,2942,2,1,1471854107,1505283690,0
LTE,214,1,273,73450243,0,-3.744553,40.26503,1000,5,1,1458912481,1491595291,0
UMTS,214,7,2860,244350775,0,-3.753499,40.270484,1000,7,1,1473055751,1490115264,0
UMTS,214,7,2860,244380724,0,-3.758011,40.264304,1855,14,1,1473055752,1491351854,0
UMTS,214,4,21605,11228258,0,-3.756638,40.267227,1000,10,1,1473055751,1482423422,0
LTE,214,1,273,73245954,0,-3.746951,40.262981,1000,3,1,1458912481,1506501587,0
UMTS,214,1,16070,8598170,0,-3.7593841552734,40.262832641602,1000,1,1,1473841152,1473814977,0
UMTS,214,1,19668,8073062,0,-3.7621307373047,40.258712768555,1000,1,1,1473841159,1473814977,0
GSM,214,7,2838,5414,0,-3.7621307373047,40.258712768555,1000,1,1,1473986311,1473940911,0
UMTS,214,7,2860,244350769,0,-3.757858,40.265732,1000,9,1,1473989362,1489151105,0
UMTS,214,7,2860,244350770,0,-3.755402,40.2686,1000,10,1,1473989362,1489154922,0
UMTS,214,7,2860,244332430,0,-3.760757,40.261116,1000,4,1,1473989362,1489154922,0
UMTS,214,7,2860,244350771,0,-3.763221,40.257954,1825,13,1,1473989362,1492540200,0
UMTS,214,4,21605,11228371,0,-3.7566375732422,40.266952514648,1000,1,1,1475422065,1475397466,0
GSM,214,3,1156,2871,0,-3.755853,40.271661,1253,7,1,1476651927,1490756828,0
LTE,214,7,28601,73941525,0,-3.738098,40.262833,1000,2,1,1477909609,1489154922,0
LTE,214,7,28630,73732629,0,-3.756409,40.262833,1000,6,1,1477909614,1483038838,0
LTE,214,7,28630,71793173,0,-3.772888,40.256882,1630,6,1,1478372735,1482100265,0
UMTS,214,3,1156,7239769,0,-3.765335,40.254593,1000,3,1,1480176424,1484507828,0
LTE,214,7,28630,71867925,0,-3.768082,40.254593,1004,3,1,1480179930,1483038845,0
LTE,214,7,28630,71806485,0,-3.759384,40.258026,1000,2,1,1480479537,1482100265,0
UMTS,214,7,2860,244321027,0,-3.749564,40.255829,1713,6,1,1480560827,1505801962,0
UMTS,214,7,2860,244379631,0,-3.750458,40.269699,1000,4,1,1480729772,1488121866,0
UMTS,214,1,12878,8074721,0,-3.7593841552734,40.262832641602,1000,1,1,1481001377,1480949933,0
UMTS,214,1,12878,8074719,0,-3.751831,40.275192,1000,2,1,1481001377,1483362408,0
GSM,214,7,2837,6413,0,-3.744827,40.271622,2322,5,1,1481389716,1492355454,0
UMTS,214,7,2860,244332429,0,-3.7566375732422,40.266952514648,1000,1,1,1481863714,1481813941,0
LTE,214,7,28600,71994122,0,-3.742218,40.264893,1000,2,1,1482791471,1482861342,0
LTE,214,7,28600,72001054,0,-3.7731170654297,40.257339477539,1000,1,1,1482904030,1482880953,0
LTE,214,7,28600,71994142,0,-3.749771,40.258026,1000,2,1,1482904030,1483038838,0
LTE,214,7,28600,72001044,0,-3.757553,40.264664,1000,3,1,1482904030,1483212295,0
UMTS,214,3,1156,7493271,0,-3.749627,40.276074,1000,2,1,1483221996,1506187174,0
UMTS,214,1,12878,8075625,0,-3.7635040283203,40.276565551758,1000,1,1,1483402166,1483362408,0
UMTS,214,1,12878,8083817,0,-3.7593841552734,40.275192260742,1000,1,1,1483402166,1483362408,0
UMTS,214,3,1171,7503690,0,-3.7580108642578,40.264205932617,1000,1,1,1483437410,1483410699,0
UMTS,214,3,1171,7243791,0,-3.7538909912109,40.271072387695,1000,1,1,1483437409,1483410699,0
UMTS,214,3,1171,7503516,0,-3.7635040283203,40.255966186523,1000,1,1,1483437410,1483410699,0
UMTS,214,3,1171,7243792,0,-3.7525177001953,40.273818969727,1000,1,1,1483437409,1483410699,0
UMTS,214,3,1171,7499901,0,-3.7648773193359,40.254592895508,1000,1,1,1483802821,1483781331,0
LTE,214,7,28634,71810580,0,-3.756145,40.273767,1938,23,1,1484189485,1505651032,0
LTE,214,7,28634,71806484,0,-3.771743,40.261002,1000,3,1,1484189485,1486404522,0
LTE,214,7,28601,71884318,0,-3.759371,40.262332,5374,25,1,1484360643,1505635095,0
LTE,214,7,28634,71810570,0,-3.763557,40.275451,1284,11,1,1484360645,1505650948,0
LTE,214,7,28601,71994132,0,-3.740295,40.261597,1000,10,1,1484360644,1492431748,0
LTE,214,7,28601,72001054,0,-3.764534,40.270729,1000,4,1,1484360644,1489071762,0
LTE,214,7,28601,71994122,0,-3.743076,40.264206,1000,8,1,1484360644,1492431748,0
LTE,214,7,28601,72001044,0,-3.757684,40.26486,1000,21,1,1484360644,1492431748,0
LTE,214,7,28634,71810590,0,-3.7621307373047,40.273818969727,1000,3,1,1484360645,1489071762,0
LTE,214,7,28601,72001034,0,-3.7593841552734,40.26969909668,1000,3,1,1484360644,1491331605,0
LTE,214,7,28601,71884308,0,-3.744066,40.256772,6481,26,1,1484788074,1506057781,0
LTE,214,1,273,73835271,0,-3.769862,40.259475,2386,2,1,1484799850,1505283694,0
GSM,214,7,2838,5372,0,-3.7676239013672,40.261459350586,1000,1,1,1484966318,1484923610,0
UMTS,214,7,2860,237779600,0,-3.7621307373047,40.257339477539,1000,1,1,1484996795,1484973524,0
LTE,214,7,28601,71994142,0,-3.749619,40.257492,1000,18,1,1485310518,1492431748,0
UMTS,214,3,1171,7504225,0,-3.7635040283203,40.254592895508,1000,1,1,1485457646,1485435256,0
LTE,214,7,28634,73732629,0,-3.754872,40.262636,1000,7,1,1485568086,1492431745,0
UMTS,214,7,2860,244343429,0,-3.749084,40.273132,1000,2,1,1487842027,1488707772,0
UMTS,214,4,2860,11228387,0,-3.7593841552734,40.262832641602,1000,1,1,1488488589,1488299333,0
LTE,214,1,273,71936520,0,-3.7593841552734,40.262832641602,1000,2,1,1488855387,1491413712,0
UMTS,214,7,2860,244332451,0,-3.7538909912109,40.261459350586,1000,2,1,1488948727,1489154922,0
UMTS,214,7,2860,244341851,0,-3.7497711181641,40.257339477539,1000,2,1,1488948727,1489154922,0
UMTS,214,7,2860,244332450,0,-3.749771,40.259399,1000,2,1,1488948727,1489154922,0
LTE,214,7,28601,71813387,0,-3.762131,40.258713,1000,3,1,1488949371,1492431745,0
UMTS,214,7,2863,244351001,0,-3.7525177001953,40.272445678711,1000,1,1,1489178414,1489154922,0
LTE,214,3,1256,989196,0,-3.7621307373047,40.264205932617,1000,1,1,1490386617,1490360361,0
LTE,214,3,1256,160533,0,-3.757324,40.272446,1000,2,1,1490641629,1490757218,0
LTE,214,1,273,72194051,0,-3.76419,40.266953,1036,2,1,1458912481,1490749858,0
UMTS,214,1,16070,8099722,0,-3.74417,40.265645,2962,22,1,1395506358,1494618308,0
LTE,214,3,1256,415499,0,-3.753139,40.271461,1000,1,1,1505656963,1505656963,0
LTE,214,3,1256,415500,0,-3.753139,40.271461,1000,1,1,1505656970,1505656970,0
LTE,214,1,273,71936521,0,-3.762585,40.26384,1000,1,1,1505669756,1505669756,0
