radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,214,7,28610,71863818,0,-3.664856,40.466189,8656,151,1,1434060816,1468065856,0
UMTS,214,7,2861,146075269,0,-3.698043,40.389633,2166,12,1,1434060814,1490958944,0
UMTS,214,7,28610,71779358,0,-3.7277984619141,40.416641235352,1000,1,1,1434060814,1434031305,0
GSM,214,1,13181,27456,0,-3.709946,40.44754,1000,2,1,1434106400,1446449456,0
GSM,214,1,13181,43391,0,-3.709831,40.452118,1000,12,1,1434106400,1488089149,0
GSM,214,1,13181,27455,0,-3.708572,40.446854,1000,2,1,1434106400,1448253345,0
GSM,214,1,65405,63624,0,-3.7099456787109,40.446853637695,1000,1,1,1434106400,1433995271,0
GSM,214,1,13181,27454,0,-3.709946,40.44754,1000,2,1,1434106400,1446449456,0
GSM,214,1,13181,16008,0,-3.692093,40.446167,1000,2,1,1434106777,1446449456,0
GSM,214,1,12726,57078,0,-3.680607,40.441111,1000,11,1,1434111809,1490791890,0
GSM,214,1,13181,11227,0,-3.68454,40.44342,1000,4,1,1434111809,1477240667,0
GSM,214,1,19472,40586,0,-3.657074,40.44548,1000,2,1,1434112313,1453170073,0
UMTS,214,7,28610,73798676,0,-3.695888,40.419424,1000,38,1,1434458104,1471800801,0
UMTS,214,7,28610,73798686,0,-3.696479,40.421248,1000,62,1,1434458105,1436254997,0
LTE,214,7,28610,71791136,0,-3.691569,40.42389,1000,10,1,1434458105,1506529405,0
UMTS,214,7,2861,100141649,0,-3.696899,40.418015,1000,2,1,1434458104,1434424234,0
LTE,214,7,28610,71791134,0,-3.6915,40.426044,1000,5,1,1434458105,1505717493,0
UMTS,214,7,28640,71704586,0,-3.664378,40.454051,7476,369,1,1434492224,1463641448,0
GSM,214,7,2816,173,0,-3.671289,40.41654,1000,40,1,1434492225,1505847010,0
UMTS,214,7,2861,146045319,0,-3.6756134033203,40.420761108398,1000,3,1,1434535801,1436758887,0
UMTS,214,7,28610,71782430,0,-3.670611,40.396729,1000,14,1,1434535802,1446616721,0
UMTS,214,7,28610,71774484,0,-3.673225,40.394609,1000,23,1,1434535802,1446616718,0
UMTS,214,7,28610,71783454,0,-3.678789,40.389776,1000,16,1,1434535802,1446616695,0
UMTS,214,7,28640,71777812,0,-3.661253,40.412403,1000,81,1,1434535802,1455193929,0
UMTS,214,7,28610,71714570,0,-3.663254,40.411148,1000,2,1,1434535802,1436446616,0
UMTS,214,7,2861,146045325,0,-3.675957,40.420074,1000,4,1,1434535801,1436456517,0
UMTS,214,7,28640,71721482,0,-3.661651,40.467038,6018,162,1,1434535802,1455193987,0
UMTS,214,7,28640,71777822,0,-3.664513,40.410233,1000,12,1,1434535802,1455193852,0
UMTS,214,7,28610,71783434,0,-3.676643,40.392128,1000,20,1,1434535802,1446616697,0
LTE,214,7,28610,71776010,0,-3.673921,40.424856,1000,2,1,1434627929,1506170268,0
LTE,214,7,28610,71776020,0,-3.674049,40.42691,1000,3,1,1434627929,1505861156,0
UMTS,214,7,2861,204997860,0,-3.67527,40.425224,1000,4,1,1434627929,1459564382,0
UMTS,214,3,1118,7357734,0,-3.7401580810547,40.40153503418,1000,1,1,1434657902,1434638103,0
UMTS,214,7,28620,71694612,0,-3.67424,40.476151,1000,6,1,1434664873,1446617063,0
UMTS,214,7,28620,71699230,0,-3.666275,40.459854,1744,30,1,1434664873,1434631886,0
UMTS,214,7,28640,71728936,0,-3.665268,40.421896,1025,75,1,1434664873,1455194013,0
GSM,214,7,2801,2064,0,-3.657687,40.432238,1056,56,1,1435862622,1483970282,0
UMTS,214,7,28640,71734036,0,-3.66238,40.454329,7432,248,1,1435965103,1455194088,0
UMTS,214,7,28610,71788062,0,-3.6714935302734,40.405654907227,1000,2,1,1435965104,1438683422,0
UMTS,214,7,28610,73990430,0,-3.700471,40.43004,5293,361,1,1435965104,1438683402,0
UMTS,214,7,28640,71745044,0,-3.661505,40.430355,2368,73,1,1435965103,1446616918,0
UMTS,214,7,2861,146038931,0,-3.67067,40.416367,1000,5,1,1435965105,1436012022,0
UMTS,214,7,28620,71748372,0,-3.754329,40.449513,1000,47,1,1435965105,1442979937,0
UMTS,214,7,28620,71756574,0,-3.755093,40.450974,1000,8,1,1435965105,1435933051,0
UMTS,214,7,28620,71767818,0,-3.750094,40.448712,1000,17,1,1435965106,1435933410,0
UMTS,214,7,28620,71767828,0,-3.744323,40.440302,5224,61,1,1435965106,1457541048,0
UMTS,214,7,28620,71730964,0,-3.738889,40.438562,2333,132,1,1435965106,1442980426,0
UMTS,214,7,28620,71729930,0,-3.734591,40.435385,1589,37,1,1435965106,1443713166,0
LTE,214,7,28620,71737374,0,-3.700392,40.434979,1000,4,1,1435965107,1505718069,0
UMTS,214,7,28620,73731860,0,-3.677148,40.436029,1000,17,1,1435965107,1480950958,0
UMTS,214,7,28620,71733012,0,-3.711999,40.442741,3640,2,1,1435965107,1473958528,0
UMTS,214,7,65534,71733002,0,-3.6687469482422,40.424880981445,1000,2,1,1435965107,1435944170,0
LTE,214,7,28610,71781898,0,-3.676423,40.437944,1122,4,1,1435965107,1521207579,0
UMTS,214,7,28620,71686164,0,-3.7552642822266,40.450973510742,1000,2,1,1435965106,1435933019,0
UMTS,214,7,28610,71781908,0,-3.67115,40.429001,1000,4,1,1435965107,1489739751,0
UMTS,214,7,28640,73741598,0,-3.680203,40.410752,1000,444,1,1436038132,1438779485,0
UMTS,214,7,28610,71770122,0,-3.683346,40.408909,2682,46,1,1436038132,1438603817,0
UMTS,214,7,28610,71759626,0,-3.682335,40.411148,1000,19,1,1436038132,1437654204,0
UMTS,214,7,2861,146024225,0,-3.683139,40.410818,1000,50,1,1436038132,1484315431,0
UMTS,214,7,28610,73752842,0,-3.684769,40.429001,1000,3,1,1436038133,1479226927,0
UMTS,214,7,28610,71776788,0,-3.678514,40.423611,1011,80,1,1436038133,1436010343,0
GSM,214,7,2836,444,0,-3.686404,40.408467,1000,21,1,1436038132,1491825271,0
LTE,214,7,28610,73752844,0,-3.683959,40.428675,1000,2,1,1436038133,1506166706,0
UMTS,214,7,28600,71752202,0,-3.6824798583984,40.411148071289,1000,6,1,1436038132,1437653172,0
UMTS,214,7,2861,146075265,0,-3.69338,40.390956,2450,11,1,1436038132,1506527442,0
UMTS,214,7,28610,73990410,0,-3.663871,40.459329,8066,428,1,1436117851,1438562817,0
UMTS,214,7,2861,146054831,0,-3.681353,40.386476,766,107,1,1436117852,1505301035,0
UMTS,214,7,28610,71863838,0,-3.6797332763672,40.389175415039,1000,1,1,1436117867,1436078531,0
UMTS,214,7,2861,146019209,0,-3.673553,40.413895,1000,14,1,1436117869,1485623171,0
UMTS,214,7,28640,73741578,0,-3.674374,40.41567,1000,41,1,1436117869,1437757591,0
UMTS,214,7,2861,146030480,0,-3.675613,40.413208,1000,2,1,1436117869,1436084655,0
UMTS,214,7,28610,71760650,0,-3.681107,40.410461,1000,4,1,1436119985,1437996299,0
UMTS,214,7,65534,73741598,0,-3.680982,40.410274,1000,11,1,1436133166,1436877817,0
UMTS,214,7,2861,146018950,0,-3.667374,40.406342,1000,2,1,1436245574,1453393399,0
LTE,214,7,28660,71739402,0,-3.699633,40.433887,3914,15,1,1436361144,1505652595,0
UMTS,214,7,28610,73748746,0,-3.700689,40.420558,1000,27,1,1436361145,1436248547,0
UMTS,214,7,28610,73774090,0,-3.695377,40.420176,1805,115,1,1436361145,1466777807,0
UMTS,214,7,28640,71718666,0,-3.664182,40.469271,3958,68,1,1436361146,1436326533,0
UMTS,214,7,28620,71694100,0,-3.667374,40.477982,1000,3,1,1436378294,1436358612,0
UMTS,214,7,2864,211587556,0,-3.663842,40.450385,1300,14,1,1436535440,1491198465,0
UMTS,214,7,28610,73733652,0,-3.721619,40.401535,1000,2,1,1436535442,1436447012,0
UMTS,214,7,28610,71754014,0,-3.744965,40.407715,1000,4,1,1436535442,1436447311,0
UMTS,214,7,2861,126366407,0,-3.754016,40.404157,1000,22,1,1436535444,1492000328,0
UMTS,214,7,28610,73766676,0,-3.74444,40.40824,1000,17,1,1436535444,1436454695,0
UMTS,214,7,2861,205008796,0,-3.65646,40.423941,1000,19,1,1436535445,1490978117,0
UMTS,214,7,28610,71778324,0,-3.672909,40.421154,3377,98,1,1436535445,1481011563,0
UMTS,214,7,28610,73766686,0,-3.754166,40.404282,1000,5,1,1436535442,1436447364,0
UMTS,214,7,28610,73733642,0,-3.7209320068359,40.400161743164,1000,1,1,1436535442,1436447004,0
UMTS,214,7,2861,126385636,0,-3.731722,40.408111,5697,14,1,1436535444,1492000328,0
UMTS,214,7,28610,71770142,0,-3.689346,40.385056,1000,2,1,1436535442,1437796107,0
UMTS,214,7,28610,71774238,0,-3.7209320068359,40.400161743164,1000,1,1,1436535442,1436447003,0
LTE,214,4,28005,71693157,0,-3.705503,40.411956,1000,17,1,1436694632,1453636684,0
LTE,214,4,28004,71693926,0,-3.713694,40.404082,4512,48,1,1436774647,1490189285,0
LTE,214,4,28002,71795302,0,-3.729526,40.421289,8865,8,1,1436777413,1486727546,0
LTE,214,4,28012,71780198,0,-3.755074,40.393677,1000,36,1,1436805318,1487338046,0
LTE,214,4,28012,71694437,0,-3.752518,40.39183,1000,15,1,1436805318,1467332110,0
LTE,214,4,28012,71781735,0,-3.750412,40.395767,1000,15,1,1436805318,1486064154,0
LTE,214,4,28012,71781733,0,-3.743886,40.398494,1000,14,1,1436805319,1490533389,0
LTE,214,4,28005,71770213,0,-3.744965,40.404625,1000,8,1,1436805319,1448789689,0
LTE,214,4,28005,71770214,0,-3.741532,40.402712,1747,7,1,1436805319,1454329420,0
LTE,214,4,28005,71764326,0,-3.736553,40.410461,1000,8,1,1436805319,1445006640,0
UMTS,214,4,21601,11144713,0,-3.747024,40.417557,1364,3,1,1436805319,1473170139,0
LTE,214,4,28005,71772007,0,-3.734665,40.413895,1000,3,1,1436805319,1459844709,0
LTE,214,4,28005,71864679,0,-3.722134,40.413551,1000,8,1,1436805319,1459978718,0
LTE,214,4,28005,71764069,0,-3.720016,40.41481,1000,6,1,1436805319,1459978718,0
LTE,214,4,28005,71694693,0,-3.711123,40.413895,1000,7,1,1436805319,1450198709,0
LTE,214,4,28005,71703399,0,-3.711515,40.413993,1000,14,1,1436805319,1483274568,0
LTE,214,4,28004,71693415,0,-3.723681,40.41033,7896,15,1,1436805318,1490919694,0
LTE,214,4,28004,71692902,0,-3.717448,40.414426,8498,13,1,1436805318,1491352885,0
LTE,214,4,28012,71781734,0,-3.743362,40.394669,1000,6,1,1436805318,1490533389,0
LTE,214,4,28005,71772006,0,-3.728828,40.413036,1000,8,1,1436805319,1459187306,0
LTE,214,4,28005,71692390,0,-3.715075,40.422308,8094,32,1,1436805319,1494794449,0
LTE,214,4,28005,71694694,0,-3.70903,40.413437,1000,3,1,1436805319,1453833177,0
LTE,214,4,28012,71765606,0,-3.755539,40.398239,1000,5,1,1436805318,1479581309,0
LTE,214,4,28005,71851366,0,-3.743591,40.407372,1000,4,1,1436805319,1456826429,0
LTE,214,4,28005,71706726,0,-3.720779,40.41954,1000,9,1,1436805319,1491749542,0
LTE,214,4,28005,71694695,0,-3.714294,40.413895,1000,6,1,1436805319,1455214350,0
LTE,214,4,28005,71851365,0,-3.740747,40.408794,1000,7,1,1436805319,1446299548,0
GSM,214,4,21601,529,0,-3.746115,40.406815,7246,6,1,1436805318,1479039734,0
LTE,214,7,28610,71775774,0,-3.686483,40.419039,1000,4,1,1436805628,1505479400,0
UMTS,214,7,2861,205016955,0,-3.668442,40.422338,1000,27,1,1436805632,1492265150,0
UMTS,214,7,2861,205007306,0,-3.666004,40.422007,1076,14,1,1436805627,1493643584,0
UMTS,214,7,2862,132919071,0,-3.683167,40.473289,1348,4,1,1436811869,1452606945,0
LTE,214,4,28001,71790695,0,-3.680575,40.479635,1000,31,1,1436811869,1490533388,0
UMTS,214,7,2862,132911280,0,-3.681107,40.477066,1000,2,1,1436811869,1452606945,0
LTE,214,4,28001,71921255,0,-3.679311,40.478968,1000,13,1,1436811869,1457657060,0
UMTS,214,7,2862,132920130,0,-3.665848,40.484085,1000,18,1,1436811869,1484828088,0
UMTS,214,7,2862,132919070,0,-3.681793,40.474319,1000,2,1,1436811869,1452697335,0
UMTS,214,7,2862,132911360,0,-3.68042,40.482559,1071,2,1,1436811869,1441211203,0
UMTS,214,4,21601,10884987,0,-3.680649,40.473862,1000,3,1,1436811869,1448394372,0
UMTS,214,7,2862,132958779,0,-3.662338,40.485306,1000,6,1,1436811869,1487864489,0
UMTS,214,7,2862,132939880,0,-3.67836,40.477753,1000,2,1,1436811869,1441885430,0
LTE,214,4,28001,71921253,0,-3.679733,40.481873,1000,2,1,1436811869,1458361768,0
UMTS,214,7,2861,100149416,0,-3.677923,40.417453,1375,22,1,1436887307,1438061748,0
UMTS,214,7,28610,71786004,0,-3.685913,40.419617,1000,6,1,1436908212,1485000791,0
UMTS,214,7,28610,71784980,0,-3.678386,40.41775,1000,52,1,1436908215,1467888887,0
UMTS,214,7,2861,205021331,0,-3.684073,40.411731,1718,22,1,1436908212,1506603660,0
LTE,214,7,28610,71784212,0,-3.691883,40.414608,1000,5,1,1436908211,1506084402,0
UMTS,214,7,28610,71777556,0,-3.696962,40.411273,1226,44,1,1436908215,1442384974,0
UMTS,214,7,2861,100149676,0,-3.679831,40.415856,1000,28,1,1436908215,1438779500,0
GSM,214,7,2816,2132,0,-3.691137,40.418582,1296,46,1,1436908211,1492339161,0
UMTS,214,7,28610,71773462,0,-3.6824798583984,40.411148071289,1000,3,1,1436908215,1437653598,0
UMTS,214,7,2861,100149816,0,-3.705208,40.417053,2304,20,1,1436908211,1484450189,0
UMTS,214,4,28005,71695462,0,-3.7044525146484,40.409774780273,1000,1,1,1436945698,1436925452,0
LTE,214,4,28004,71693927,0,-3.702517,40.409775,1000,22,1,1436945698,1491776399,0
UMTS,214,4,21601,10879517,0,-3.700333,40.406342,1000,2,1,1436976473,1436956496,0
UMTS,214,4,21601,10879518,0,-3.701706,40.406342,1000,2,1,1436976473,1436956504,0
UMTS,214,7,2861,126356091,0,-3.701706,40.406113,1000,3,1,1436976473,1442101425,0
UMTS,214,7,2861,126356090,0,-3.701706,40.407028,1000,2,1,1436976473,1436956456,0
LTE,214,4,28004,71837542,0,-3.701363,40.408401,1000,12,1,1436976473,1487597967,0
LTE,214,4,28004,71693925,0,-3.698085,40.406779,1000,11,1,1436976473,1491776440,0
UMTS,214,4,21601,10885129,0,-3.703995,40.409775,1000,3,1,1436977343,1436957487,0
UMTS,214,4,21601,10879487,0,-3.705826,40.411835,1000,2,1,1436977344,1436957531,0
UMTS,214,4,21601,10885128,0,-3.701706,40.408401,1000,3,1,1436977343,1436957311,0
UMTS,214,4,21601,10879578,0,-3.703537,40.407486,1000,3,1,1436977343,1436957384,0
UMTS,214,7,28640,73786142,0,-3.665096,40.465737,4358,76,1,1437058761,1455194206,0
GSM,214,4,21601,548,0,-3.74016,40.391924,1904,2,1,1437155019,1445887785,0
UMTS,214,7,2860,198473455,0,-3.740158,40.388979,1000,7,1,1437381521,1434198887,0
UMTS,214,7,2861,126383889,0,-3.710205,40.390546,2742,161,1,1437381588,1506527605,0
UMTS,214,7,2861,126367871,0,-3.703891,40.396017,1000,110,1,1437381588,1462319798,0
UMTS,214,7,2860,198447026,0,-3.718118,40.383364,1000,164,1,1437381609,1475824685,0
UMTS,214,7,2861,198462009,0,-3.714939,40.387677,1000,11,1,1437381840,1463968947,0
UMTS,214,7,2861,146075266,0,-3.689092,40.386714,611,100,1,1437381989,1505317427,0
UMTS,214,7,2861,146053417,0,-3.688736,40.388107,1000,9,1,1437382018,1454060232,0
UMTS,214,7,2861,198447026,0,-3.718185,40.384781,1000,5,1,1437382025,1443011210,0
UMTS,214,7,2861,146036580,0,-3.692265,40.398903,1000,24,1,1437382025,1487452897,0
UMTS,214,7,2861,126367869,0,-3.698763,40.398396,2118,21,1,1437382025,1461422613,0
UMTS,214,7,2861,146047195,0,-3.692531,40.381905,1079,69,1,1437382129,1505310811,0
UMTS,214,7,2861,146055771,0,-3.686796,40.400946,1000,7,1,1437382129,1440637718,0
UMTS,214,7,2866,106739399,0,-3.678818,40.396042,1000,3,1,1437382233,1450442262,0
UMTS,214,7,2861,126375605,0,-3.705826,40.3965,1000,3,1,1437382269,1468925060,0
UMTS,214,7,2861,146034847,0,-3.702824,40.398163,1000,32,1,1437382269,1505643875,0
UMTS,214,7,2861,126376126,0,-3.7123,40.398985,1000,14,1,1437382269,1492407431,0
UMTS,214,7,28640,71786260,0,-3.665425,40.455842,7275,224,1,1437387580,1455194002,0
LTE,214,7,28660,71739422,0,-3.686832,40.450151,1891,3,1,1437415497,1506496791,0
UMTS,214,7,28620,71746314,0,-3.6934661865234,40.456466674805,1000,1,1,1437415497,1437393020,0
UMTS,214,7,28620,71728394,0,-3.693695,40.45784,1000,6,1,1437415497,1437391867,0
UMTS,214,7,28620,71698964,0,-3.665096,40.485876,4037,94,1,1437484042,1446617131,0
UMTS,214,7,28620,71697438,0,-3.667123,40.453023,6148,132,1,1437511517,1473259978,0
UMTS,214,7,2861,146036326,0,-3.671494,40.415268,1000,2,1,1437511518,1438264400,0
UMTS,214,7,28610,71731210,0,-3.695327,40.439101,1241,62,1,1437651945,1437563209,0
UMTS,214,7,28620,71737354,0,-3.688039,40.436953,1756,62,1,1437651945,1437566175,0
UMTS,214,7,28640,71710474,0,-3.662097,40.421899,1511,70,1,1437668176,1460499736,0
UMTS,214,7,28610,71773706,0,-3.6824798583984,40.411148071289,1000,1,1,1437673459,1437653580,0
UMTS,214,7,2864,211582757,0,-3.664377,40.409151,1000,11,1,1437846385,1491041974,0
UMTS,214,7,28610,71757588,0,-3.68248,40.38414,1000,3,1,1437939898,1438517295,0
UMTS,214,7,28610,73748756,0,-3.681988,40.413884,1908,134,1,1438036973,1442385047,0
UMTS,214,7,28640,71680778,0,-3.671346,40.477851,1927,28,1,1438091458,1446617009,0
UMTS,214,7,28610,71783710,0,-3.693707,40.41946,1192,57,1,1438091457,1476532471,0
UMTS,214,7,2864,211570326,0,-3.663904,40.457912,1000,19,1,1438091458,1491198465,0
UMTS,214,7,2861,146034881,0,-3.691544,40.400436,1000,5,1,1438110019,1471913813,0
UMTS,214,7,2861,146055761,0,-3.686796,40.40075,1000,7,1,1438110019,1441714659,0
UMTS,214,7,28610,71779604,0,-3.68937,40.420193,1304,58,1,1438156375,1465214912,0
UMTS,214,7,28610,71789332,0,-3.667075,40.444488,15106,533,1,1438156375,1446301150,0
UMTS,214,7,2861,100155719,0,-3.703079,40.420183,1000,19,1,1438156375,1480839057,0
UMTS,214,7,2861,100174557,0,-3.701608,40.41978,1000,14,1,1438156375,1482558761,0
UMTS,214,7,2861,146036586,0,-3.686902,40.397487,1000,14,1,1438167647,1493803164,0
UMTS,214,7,2861,146031200,0,-3.686783,40.389084,1000,15,1,1438250453,1479753357,0
UMTS,214,7,2861,146054829,0,-3.682679,40.393062,1000,30,1,1438250452,1488848510,0
UMTS,214,7,2861,146038159,0,-3.682872,40.397611,1000,7,1,1438250451,1466943797,0
UMTS,214,4,21601,11147305,0,-3.692093,40.421448,1000,2,1,1438261804,1456065363,0
LTE,214,4,28003,71834469,0,-3.691818,40.447128,1000,5,1,1438261804,1460050959,0
LTE,214,4,28001,71847782,0,-3.691635,40.458755,1000,6,1,1438261804,1460213457,0
LTE,214,4,28002,71687527,0,-3.692047,40.444176,1000,60,1,1438261804,1487690984,0
LTE,214,4,28001,71697509,0,-3.688202,40.4702,1000,6,1,1438261804,1458188368,0
LTE,214,4,28004,71829350,0,-3.696392,40.41897,1000,23,1,1438261804,1492347484,0
LTE,214,4,28004,71693670,0,-3.693378,40.41068,1000,29,1,1438261804,1505300735,0
LTE,214,4,28003,71834470,0,-3.690262,40.438385,1000,6,1,1438261804,1457025291,0
LTE,214,4,28003,71684967,0,-3.69072,40.453033,1000,2,1,1438261804,1457287105,0
LTE,214,7,2866,106733600,0,-3.7085723876953,40.411148071289,1000,1,1,1438261803,1437359038,0
LTE,214,4,28005,71693159,0,-3.709259,40.411148,1000,4,1,1438261803,1459748512,0
LTE,214,4,28004,71800933,0,-3.694496,40.418091,1000,36,1,1438261804,1492347484,0
LTE,214,4,28002,71687526,0,-3.692311,40.439945,3258,66,1,1438261804,1506027145,0
LTE,214,4,28001,71695206,0,-3.687973,40.472809,1000,20,1,1438261804,1490533526,0
LTE,214,4,28004,71795046,0,-3.691897,40.421153,1000,7,1,1438261804,1483933322,0
LTE,214,4,28004,71795047,0,-3.689856,40.423939,1000,35,1,1438261804,1488000187,0
LTE,214,4,28005,71693158,0,-3.707199,40.41069,1000,3,1,1438261803,1452221246,0
LTE,214,4,28004,71837797,0,-3.691661,40.410363,1000,35,1,1438261804,1489152913,0
UMTS,214,4,21601,11147302,0,-3.692093,40.421104,1000,8,1,1438261804,1490978117,0
LTE,214,4,28004,71800934,0,-3.692458,40.415036,2552,25,1,1438261804,1506003428,0
LTE,214,4,28002,71689830,0,-3.688522,40.434357,1000,10,1,1438261804,1474876803,0
LTE,214,4,28001,71713894,0,-3.694015,40.485809,1000,30,1,1438261803,1488990903,0
LTE,214,4,28002,71834982,0,-3.693033,40.43977,1000,19,1,1438261804,1487441625,0
LTE,214,4,28001,71695205,0,-3.687821,40.475581,1000,65,1,1438261804,1505930586,0
LTE,214,4,28003,71934567,0,-3.690033,40.45578,1000,6,1,1438261804,1457466081,0
LTE,214,4,28004,71794533,0,-3.689346,40.432297,1000,5,1,1438261804,1455096631,0
LTE,214,4,28004,71794535,0,-3.689346,40.429516,1000,8,1,1438261804,1460305058,0
LTE,214,4,28001,71681127,0,-3.689804,40.46196,1000,9,1,1438261804,1457287110,0
LTE,214,4,21601,10879567,0,-3.685226,40.480499,1000,4,1,1438261803,1438239770,0
LTE,214,4,28001,71697510,0,-3.688934,40.466629,1000,10,1,1438261804,1458188368,0
LTE,214,4,28001,71713638,0,-3.685154,40.485956,1000,19,1,1438261803,1488990903,0
UMTS,214,1,12726,8395560,0,-3.67012,40.444107,1000,3,1,1438278877,1459870255,0
UMTS,214,1,12726,8390411,0,-3.6673736572266,40.444107055664,1000,5,1,1438279027,1477531895,0
UMTS,214,7,2861,205011701,0,-3.723018,40.387504,6131,18,1,1438286451,1484067448,0
UMTS,214,7,2861,126369801,0,-3.709092,40.392998,1000,37,1,1438290040,1491928499,0
UMTS,214,7,2861,198462469,0,-3.715164,40.387527,1000,5,1,1438290040,1467103631,0
UMTS,214,4,21601,11141662,0,-3.701477,40.405426,1000,6,1,1438325010,1451220693,0
UMTS,214,4,21601,11147331,0,-3.695526,40.404968,1000,2,1,1438325010,1451687167,0
UMTS,214,4,21601,11141951,0,-3.69429,40.406204,1000,5,1,1438325010,1491587417,0
UMTS,214,4,21601,11147282,0,-3.694945,40.409035,1000,13,1,1438325010,1483007924,0
UMTS,214,4,21601,11141661,0,-3.698371,40.406538,1000,14,1,1438325010,1492004343,0
UMTS,214,7,28610,73990420,0,-3.6577606201172,40.419387817383,1000,1,1,1438593475,1438517502,0
UMTS,214,7,2861,205035787,0,-3.678801,40.415562,1000,28,1,1438667716,1488075453,0
UMTS,214,7,28620,71694878,0,-3.667589,40.463068,2664,57,1,1438667714,1446617083,0
UMTS,214,7,2861,100151106,0,-3.679733,40.416641,1000,3,1,1438667716,1438602592,0
LTE,214,7,28610,71775754,0,-3.680096,40.421919,1000,4,1,1438667715,1506166212,0
UMTS,214,7,2860,87052282,0,-3.679733,40.406479,2047,5,1,1438667717,1444431392,0
UMTS,214,7,2861,146054819,0,-3.682531,40.393748,3438,41,1,1438675408,1505300971,0
UMTS,214,7,2864,211582116,0,-3.655903,40.460102,3025,17,1,1438713987,1491198465,0
UMTS,214,7,28640,71717908,0,-3.655605,40.431885,3373,100,1,1438713987,1438685583,0
UMTS,214,7,2861,205018725,0,-3.672259,40.416941,1000,14,1,1438713986,1506603790,0
UMTS,214,7,2861,205007307,0,-3.680288,40.426532,2901,17,1,1438713985,1505849540,0
UMTS,214,7,2861,205035786,0,-3.67424,40.417671,1000,4,1,1438817236,1474132754,0
UMTS,214,7,2861,100143440,0,-3.707662,40.414584,1000,32,1,1438817240,1494612152,0
UMTS,214,7,2861,205015599,0,-3.676149,40.417656,1000,12,1,1438817233,1505716833,0
UMTS,214,7,2864,211570355,0,-3.660782,40.445206,1000,10,1,1438817235,1490336062,0
UMTS,214,7,2861,205027727,0,-3.68234,40.4166,1000,12,1,1438817233,1506170625,0
UMTS,214,7,2861,205035779,0,-3.6756134033203,40.419387817383,1000,6,1,1438817233,1488075453,0
UMTS,214,7,2861,205035785,0,-3.6756134033203,40.419387817383,1000,4,1,1438817233,1452006608,0
UMTS,214,7,2861,205018727,0,-3.678158,40.411835,1000,34,1,1438817239,1490002298,0
UMTS,214,7,2861,146034647,0,-3.681021,40.406342,1000,16,1,1438817240,1489797608,0
UMTS,214,7,28610,71782676,0,-3.707199,40.410461,1000,2,1,1438817240,1438795060,0
UMTS,214,7,2861,205035780,0,-3.655838,40.417467,2629,5,1,1438982279,1467681291,0
UMTS,214,7,28610,71785748,0,-3.694839,40.419278,1000,25,1,1438982279,1438828112,0
UMTS,214,7,28620,71694858,0,-3.66675,40.443213,5165,86,1,1438982282,1446617104,0
GSM,214,3,1218,54539,0,-3.7374114990234,40.386428833008,1000,2,1,1439504019,1439484279,0
UMTS,214,7,2861,126384275,0,-3.715595,40.437734,1000,10,1,1439827220,1505283748,0
UMTS,214,7,2862,152626380,0,-3.73867,40.440025,1000,36,1,1439827220,1492000328,0
UMTS,214,7,2862,152584530,0,-3.739626,40.443556,1320,48,1,1439827220,1494187243,0
UMTS,214,7,2862,126384275,0,-3.716125,40.439987,1000,2,1,1439827220,1439805105,0
UMTS,214,7,2861,126402751,0,-3.7303,40.422723,1644,56,1,1439827220,1491985062,0
UMTS,214,7,2862,126369841,0,-3.732703,40.429197,1000,7,1,1439827220,1482653040,0
UMTS,214,7,2861,126413649,0,-3.719559,40.401143,1000,7,1,1439827220,1440784080,0
UMTS,214,7,2861,126376115,0,-3.715275,40.423802,1000,42,1,1439830826,1489170826,0
UMTS,214,7,2861,205006611,0,-3.675174,40.421244,1000,15,1,1440010816,1506029228,0
UMTS,214,7,2861,205006616,0,-3.67118,40.421137,1087,65,1,1440010816,1506027316,0
UMTS,214,7,2861,211571127,0,-3.667099,40.419937,1000,5,1,1440010816,1492174862,0
UMTS,214,7,2861,205006617,0,-3.678284,40.421982,1000,18,1,1440010816,1492174862,0
UMTS,214,7,2864,205016955,0,-3.668289,40.420761,1000,3,1,1440010816,1463248465,0
UMTS,214,7,2861,205047909,0,-3.6824798583984,40.420761108398,1000,25,1,1440010816,1491710426,0
UMTS,214,7,2861,205008700,0,-3.681473,40.421539,1000,30,1,1440010816,1491710426,0
UMTS,214,7,2861,205008701,0,-3.683965,40.420789,1000,49,1,1440010816,1491646052,0
UMTS,214,7,2861,205007010,0,-3.6866,40.420609,1000,9,1,1440010816,1452540785,0
UMTS,214,7,2861,100143791,0,-3.709801,40.423146,1000,19,1,1440021608,1480561949,0
UMTS,214,7,2861,126400759,0,-3.666003,40.448777,5502,10,1,1440061219,1491403276,0
UMTS,214,7,2862,185367579,0,-3.693662,40.434592,1000,14,1,1440079218,1487800525,0
UMTS,214,1,12726,8394426,0,-3.692967,40.452097,1494,11,1,1440096194,1440079125,0
UMTS,214,3,1150,7108603,0,-3.670394,40.438615,2855,5,1,1440104736,1487580505,0
UMTS,214,1,13555,8394221,0,-3.696409,40.453524,1000,7,1,1440104796,1481248573,0
UMTS,214,3,1150,7096318,0,-3.667196,40.446181,1000,17,1,1440105026,1505648294,0
